Torfou,91,91619,48.5320494268,2.23447204587
Bennecourt,78,78057,49.0479974948,1.57232432462
Longueville,77,77260,48.5144915649,3.23853264046
Maisse,91,91359,48.3958941333,2.37009405843
Quincy-sous-Sénart,91,91514,48.6703327314,2.52837404941
Chapelles-Bourbon (les),77,77091,48.7435938293,2.83654734794
Orly-sur-Morin,77,77345,48.9011406989,3.22658496593
Boissise-le-Roi,77,77040,48.5119779126,2.56991909533
Breuillet,91,91105,48.5718215115,2.16598389799
Puiseux-en-France,95,95509,49.0668504076,2.48852340935
Villeconin,91,91662,48.5019182614,2.12813043077
Breux-Jouy,91,91106,48.5549501512,2.16049670709
Epiais-Rhus,95,95213,49.1238363223,2.07311253247
Créteil,94,94028,48.7837401836,2.45463530415
Aubepierre-Ozouer-le-Repos,77,77010,48.620275445,2.90287523402
Saint-Augustin,77,77400,48.789144962,3.02887733096
Donnemarie-Dontilly,77,77159,48.4778429138,3.11825735705
Fontenay-sous-Bois,94,94033,48.8511046382,2.47395409774
Bondy,93,93010,48.9023234526,2.4837276939
Ablis,78,78003,48.5283257707,1.85096499421
Enghien-les-Bains,95,95210,48.97016048,2.30485955429
Asnières-sur-Oise,95,95026,49.1407338587,2.3800597257
Claye-Souilly,77,77118,48.9429697515,2.67523211808
Faremoutiers,77,77176,48.7783722685,3.00021735955
Viarmes,95,95652,49.1231107932,2.37799676025
Egly,91,91207,48.5778313904,2.22141176606
Boissettes,77,77038,48.523493031,2.6146358615
Ulis (les),91,91692,48.680321482,2.18518955
Soisy-Bouy,77,77456,48.5084866501,3.29987604926
Neuilly-sur-Marne,93,93050,48.8624578581,2.54000288785
Courcelles-en-Bassée,77,77133,48.4125606521,3.05294050556
Angerville,91,91016,48.3095627706,2.00619112268
Villejuif,94,94076,48.7928547268,2.36006103249
Laval-en-Brie,77,77245,48.4552750724,2.97557988604
Montfort-l'Amaury,78,78420,48.771347152,1.80894544858
Bonnières-sur-Seine,78,78089,49.0200145553,1.57058771832
Lizines,77,77256,48.5280718067,3.16532874131
Villiers-sur-Seine,77,77522,48.4563743528,3.38301719826
Moisenay,77,77295,48.5645621495,2.74111082771
Villemomble,93,93077,48.8848370021,2.50893406035
Pontcarré,77,77374,48.796292771,2.70744366503
Rampillon,77,77383,48.5410434258,3.07288099272
Fontenay-Saint-Père,78,78246,49.0279919911,1.75448471704
Viroflay,78,78686,48.802404069,2.17151291149
Maudétour-en-Vexin,95,95379,49.1093620224,1.77708417418
Sermaise,91,91593,48.5310930707,2.08893971049
Cléry-en-Vexin,95,95166,49.1319286241,1.8481642148
Champigny-sur-Marne,94,94017,48.817254364,2.51709815257
Marines,95,95370,49.1480448573,1.98376019265
Chauffour-lès-Etréchy,91,91148,48.5078619555,2.16843822281
Fontenay-Mauvoisin,78,78245,48.9610924482,1.64777778517
Chapelle-la-Reine  (la),77,77088,48.3159462288,2.56669707188
Perdreauville,78,78484,48.9704575821,1.61325162938
Aulnay-sous-Bois,93,93005,48.9458384367,2.49329041687
Fontains,77,77190,48.521763357,3.00687060558
Villiers-sur-Marne,94,94079,48.8259586165,2.54520483293
Montlignon,95,95426,49.0141682011,2.28900488904
Saint-Martin-du-Tertre,95,95566,49.1039330244,2.33445740142
Fromont,77,77198,48.2535112843,2.50835017332
Amenucourt,95,95012,49.11033118,1.65004984269
Janville-sur-Juine,91,91318,48.5011134841,2.25385756053
Chalmaison,77,77076,48.4901641224,3.25643675614
Collégien,77,77121,48.827339231,2.67744722497
Gargenville,78,78267,48.9931450718,1.81069376214
Mée-sur-Seine (le),77,77285,48.5394588477,2.62902482677
Germigny-l'Evêque,77,77203,48.9859507813,2.95833193991
Vanves,92,92075,48.8215227089,2.28739490768
Epône,78,78217,48.9471759683,1.81269584925
Trétoire (la),77,77472,48.8788972003,3.24649489754
Cesson,77,77067,48.5647346588,2.59524476663
Moussy-le-Vieux,77,77323,49.047876566,2.62361968974
Eaubonne,95,95203,48.9909940165,2.27800925488
Précy-sur-Marne,77,77376,48.932278559,2.76825616233
Hautefeuille,77,77224,48.7665435966,2.96358737497
Maison-Rouge,77,77272,48.5549428355,3.15134604553
Cucharmoy,77,77149,48.5893108567,3.17911860065
Garches,92,92033,48.8450113548,2.18665007789
Marêts (les),77,77275,48.6725110307,3.31659971579
Conflans-Sainte-Honorine,78,78172,49.0001007823,2.0990719052
Egligny,77,77167,48.4397062203,3.12418051446
Fontaine-Fourches,77,77187,48.4120304455,3.39431258442
Saint-Pierre-du-Perray,91,91573,48.6058282604,2.51614926696
Mesnil-Aubry (le),95,95395,49.0535430501,2.39230869097
Boussy-Saint-Antoine,91,91097,48.6895309069,2.53381915314
Chapet,78,78140,48.9681465305,1.9401229913
Larchant,77,77244,48.2829275322,2.59886669587
Bondoufle,91,91086,48.6140476567,2.38002541357
Ury,77,77477,48.3408766133,2.60035520757
Vaucourtois,77,77484,48.8988382748,2.95694205944
Reuil-en-Brie,77,77388,48.9565680166,3.16343930327
Boutigny-sur-Essonne,91,91099,48.4361818403,2.3954223757
Gommecourt,78,78276,49.0711557318,1.5943070354
Hérouville,95,95308,49.1048939093,2.12722046859
Génicourt,95,95271,49.0948354012,2.06072705902
Compans,77,77123,48.9892298685,2.6561103822
Villevaudé,77,77517,48.9117801079,2.66224807334
Moigny-sur-Ecole,91,91408,48.4371290941,2.43964124963
Châtenay-sur-Seine,77,77101,48.4199405158,3.09453028466
Seraincourt,95,95592,49.0421395607,1.87866991801
Saclas,91,91533,48.3583856207,2.11333214124
Autouillet,78,78036,48.8439307646,1.79700207496
Bassevelle,77,77024,48.9228496694,3.28206618815
Celle-sur-Morin (la),77,77063,48.7964965898,2.97175354301
Guernes,78,78290,49.0153671856,1.64238528866
Davron,78,78196,48.8636419011,1.94749093682
Cuisy,77,77150,49.0197878433,2.77789349097
Louvres,95,95351,49.0422977702,2.50358491408
Courtacon,77,77137,48.7030582245,3.29070185635
Brouy,91,91112,48.3264481207,2.28927890389
Changis-sur-Marne,77,77084,48.9663532581,3.02513385587
Noisy-le-Grand,93,93051,48.8361825401,2.56443736814
Ennery,95,95211,49.0784386043,2.10941210454
Flacourt,78,78234,48.9323338229,1.64260422917
Aufferville,77,77011,48.2049342797,2.60096783271
Evry-Grégy-sur-Yerre,77,77175,48.6536042911,2.63969411828
Mary-sur-Marne,77,77280,49.0154576269,3.0331378952
Mureaux (les),78,78440,48.9888041078,1.91363448925
Soignolles-en-Brie,77,77455,48.645281445,2.70806809246
Boissy-le-Sec,91,91081,48.4846711917,2.09143210906
Houdan,78,78310,48.7988973157,1.59677099646
Garancières,78,78265,48.8236041214,1.75831799114
